turn,player,move,board,winner
40,White,81,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'White', 'White', '.', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
41,Black,48,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
42,White,71,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', '.', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
43,Black,18,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'Black', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
44,White,26,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'Black', '?', '?', '.', '.', '.', '.', '.', 'White', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
45,Black,27,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'Black', '?', '?', '.', '.', '.', '.', '.', 'White', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
46,White,25,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', '.', '.', 'Black', '?', '?', '.', '.', '.', '.', 'White', 'White', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
47,Black,16,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', 'Black', '?', '?', '.', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
48,White,24,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', '.', '.', 'Black', '.', 'Black', '?', '?', '.', '.', '.', 'White', 'Black', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
49,Black,14,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', '.', 'Black', '.', 'Black', '?', '?', '.', '.', '.', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
50,White,23,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', '.', 'Black', '.', 'Black', '?', '?', '.', '.', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'White', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
51,Black,22,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', '.', 'Black', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
52,White,15,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', 'White', 'Black', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
53,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', 'White', 'Black', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', '.', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
54,White,61,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', 'White', 'Black', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
53,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', 'White', 'Black', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
56,White,41,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', 'White', 'Black', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
53,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', 'White', 'Black', '.', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
58,White,17,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
53,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', '.', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'Black', '?', '?', '.', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
60,White,13,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', '.', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', '.', 'Black', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
61,Black,12,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', '.', 'Black', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
62,White,31,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', '.', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
63,Black,21,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '.', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
64,White,11,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
53,Black,,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'White', 'Black', 'White', 'White', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'Black', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",Controller White
